place_name,id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,language
Danau Toba,ChZDSUhNMG9nS0VJQ0FnSUNPXzRia2ZnEAE,One of the greatest I have seen,2 years ago,2024-09-04 12:49:00.637215,5.0,Gabriele Amadori,298,https://www.google.com/maps/contrib/105621953011737205643/reviews?hl=en,NULL,en
Danau Toba,ChZDSUhNMG9nS0VJQ0FnSUNPLTRIMlR3EAE,Nice place for traveling with family,2 years ago,2024-09-04 12:49:10.160061,5.0,Jhon Lee,5,https://www.google.com/maps/contrib/108651394803098615786/reviews?hl=en,NULL,en
Danau Toba,ChdDSUhNMG9nS0VJQ0FnSUNPbG95U193RRAB,Beautiful River! Never disappointed.. There's no payment for seeing and coming in here..,2 years ago,2024-09-04 12:49:10.174844,4.0,Michael Alexander,152,https://www.google.com/maps/contrib/102271687283240879846/reviews?hl=en,NULL,en
Danau Toba,ChdDSUhNMG9nS0VJQ0FnSUNPNnFhU2xBRRAB,"Beautiful place, BUT atmosphere is destroyed and someone will be killed soon by the many and irresponsible loud jetski's on the lake....",2 years ago,2024-09-04 12:49:18.120556,1.0,Maarten,45,https://www.google.com/maps/contrib/112495100899726634112/reviews?hl=en,NULL,en
Danau Toba,ChdDSUhNMG9nS0VJQ0FnSUNPNHVqZjBnRRAB,One of wonderful place in the world😍👍 …,2 years ago,2024-09-04 12:49:18.124434,4.0,Gita Puspita,95,https://www.google.com/maps/contrib/117591398765904625706/reviews?hl=en,NULL,en
Danau Toba,ChZDSUhNMG9nS0VJQ0FnSUNPN0szRWFREAE,"One of the most beautiful places I have visited is a lake located on the crater of a great volcano. The area is beautiful and has a huge waterfall, and all services are available.",2 years ago,2024-09-04 12:49:18.126430,5.0,nardo reventon,20,https://www.google.com/maps/contrib/106783248332371164150/reviews?hl=en,NULL,en
Danau Toba,ChdDSUhNMG9nS0VJQ0FnSUNPNko2VXJBRRAB,i really love it,2 years ago,2024-09-04 12:49:26.677939,5.0,Glen Ganteng,0,https://www.google.com/maps/contrib/101040342250624827716/reviews?hl=en,NULL,en
Danau Toba,ChZDSUhNMG9nS0VJQ0FnSUQycmVDZk1BEAE,"Xopouuee place, and most importantly - a wonderful island. Peace for everyone! #chopX",2 years ago,2024-09-04 12:49:43.554447,5.0,The Lord,0,https://www.google.com/maps/contrib/114876652699951507079/reviews?hl=en,NULL,en
Danau Toba,ChZDSUhNMG9nS0VJQ0FnSUQybGUydFN3EAE,"Chopiks, don't forget about this collection point!",2 years ago,2024-09-04 12:49:43.556440,5.0,STR4NGE GUY,0,https://www.google.com/maps/contrib/113814346459337364208/reviews?hl=en,NULL,en
Danau Toba,ChdDSUhNMG9nS0VJQ0FnSUQyNVlhU3d3RRAB,"Danau Toba (Legend of Lake Toba)  Danau Toba (Lake Toba), a well-known tourist attraction in Indonesia, is located …",2 years ago,2024-09-04 12:49:52.702088,5.0,姜俊瑋,454,https://www.google.com/maps/contrib/107474606530005435424/reviews?hl=en,NULL,en
Danau Toba,ChZDSUhNMG9nS0VJQ0FnSUQyb3BEekNnEAE,The best...,2 years ago,2024-09-04 12:50:10.372286,5.0,Ahmad Fauzi,32,https://www.google.com/maps/contrib/116894629913526651413/reviews?hl=en,NULL,en
Danau Toba,ChdDSUhNMG9nS0VJQ0FnSURXam8yWWhBRRAB,Seen now almost 70 years ago it was magically beautifull to me at that time!,2 years ago,2024-09-04 12:51:12.481772,5.0,Karel Truyens,0,https://www.google.com/maps/contrib/109241493799213033251/reviews?hl=en,NULL,en
Danau Toba,ChZDSUhNMG9nS0VJQ0FnSUNXbjlEMWVREAE,"The view is so cool and beautiful, I never get tired of coming here. May you be blessed to be able to return home every year... (photo taken from the ferry)",2 years ago,2024-09-04 12:51:28.498746,5.0,PK_Irene Cecilia,33,https://www.google.com/maps/contrib/115403300470942271599/reviews?hl=en,NULL,en
Danau Toba,ChdDSUhNMG9nS0VJQ0FnSUNXcnVlbWxBRRAB,My home town,2 years ago,2024-09-04 12:51:36.897942,5.0,Hendrik Napitupulu,14,https://www.google.com/maps/contrib/105887001087396255453/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURiMS1xSjRBRRAB,We had a good Goreng Pisang from one of the stalls there. It was done perfectly and the sambal was also very delicious.,3 weeks ago,2024-09-04 12:53:14.043442,5.0,Victor Loo,129,https://www.google.com/maps/contrib/100698908858390087032/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSURib2FUNElnEAE,"White sands beach, a little far north from Manado. Took 4hours driving from city. Road is ok. Pass several villages.  It is sunrise beach. Bet it's not that hot in afternoon. There are some other beach nearby with the same stunning sands.",4 weeks ago,2024-09-04 12:53:14.044438,5.0,Yuwanto Joe,126,https://www.google.com/maps/contrib/107480456720909215524/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUNyMkxLQ3VnRRAB,"Beautiful beach, the sand and the colour of the sea so beautiful🏝 …",2 months ago,2024-09-04 12:53:14.053417,5.0,Alva Sarajar,4,https://www.google.com/maps/contrib/112480244546927365946/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURaaUktb2x3RRAB,"The beach is beautiful, good for snorkeling",3 months ago,2024-09-04 12:53:27.503067,5.0,Andi Kusdianto,53,https://www.google.com/maps/contrib/100010596426028532029/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUM5bHM3Y05BEAE,"Well, privatized beach we pay 40,000 for the car and they want to make you pay 300,000 to sleep in your car + pay for the toilets, the mandi... It's starting to add up to a lot.  So we left.",5 months ago,2024-09-04 12:53:31.856360,2.0,Fred Oden,181,https://www.google.com/maps/contrib/114205617865280289425/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNOek0tR2NBEAE,"The beach is sooooo beautiful, white sand, turquoise water but sometimes the wave quite big, stay safe ! And.......btw according my experience it is really worth to visit under the sun of manado or likupang 😅 at 1 pm OMG it was so hot !!!! But that's okay it's good for tanning my skin 😊😊 and FYI the view on the street to go there is just amazing! You guys gonna like it ! Hope I can go back there someday ! I love Paal Beach!",7 months ago,2024-09-04 12:53:36.318585,5.0,Joko Susilo,29,https://www.google.com/maps/contrib/106329009317065654105/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUNpbXA2WGhBRRAB,Great beach with wonderful view Many cottage there with range rent  price 50k-500k Many option place  for buy food/drink with worth it price.,10 months ago,2024-09-04 12:53:45.137613,4.0,Edy Milala,704,https://www.google.com/maps/contrib/118194902889772203601/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSURaenN1bmN3EAE,Beautifully,11 months ago,2024-09-04 12:53:45.146232,5.0,sos 2310,59,https://www.google.com/maps/contrib/113559841931269680558/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSURwenVpNVh3EAE,"Too noisy, too loud music, and dangerous for swimming. Boats are coming too close to people which are in water. Safety issue!",a year ago,2024-09-04 12:53:49.583028,1.0,Mr. wildworld,9,https://www.google.com/maps/contrib/105259538155261740920/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURKNjl6eGdnRRAB,"5 years living in manado and explore north sulawesi, paal still my favorite beach ❤",a year ago,2024-09-04 12:53:54.053040,5.0,Dwinta Indriani,12,https://www.google.com/maps/contrib/117498849108699844657/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURKdVB1SWtRRRAB,"Welcome to Pall Beach, a stretch of white sand that spoils your eyes, a recommended place for a weekend or vacation in Manado If you are a traveler from outside the area or country, you must come to Pall Beach to enjoy the beauty of the beautiful white sand beach",a year ago,2024-09-04 12:53:54.055337,5.0,Maykel Oley,52,https://www.google.com/maps/contrib/100385393315770034139/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURSbk0tcDl3RRAB,"Nice View, Fresh Air",a year ago,2024-09-04 12:54:02.865524,5.0,andyka fernadi,38,https://www.google.com/maps/contrib/114865726077427623231/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUNSOXJMX2pBRRAB,IDR 40K per 🚗 The best place for healing 💯 🏖🌊 …,a year ago,2024-09-04 12:54:02.877494,5.0,Nonny Chandrawinata,69,https://www.google.com/maps/contrib/115058936598914319318/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNSMEphSmFREAE,"""If we kill every last one of our enemies out there, will we finally be free then ?""",a year ago,2024-09-04 12:54:07.430394,5.0,Kenneth Christiansen Mangundap,2,https://www.google.com/maps/contrib/111010391296311726041/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURCaklqWXV3RRAB,"Went on a rainy day, even then it’s superb! Huge beach with no people!",a year ago,2024-09-04 12:54:12.021575,5.0,Florian rockstroh,278,https://www.google.com/maps/contrib/118169865248198037294/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUNCbjV2bjJ3RRAB,"Long line of beach, good wave,good sand, facility not perfect but enough. To appreciate the nature Make sure come when less people otherwise weird music noise.",a year ago,2024-09-04 12:54:16.598880,3.0,Ken Pramana,36,https://www.google.com/maps/contrib/116060183137054453007/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNCbjh2eVJBEAE,"Beautiful white sand beach. The sun is hot but the wind is cool. But the waves were too big today, so it was not safe to swim especially for children. Also someone is always burning the dry dead leaves close to the beach side that awful smoke smells everywhere all day long. A hut cost 75K. The entrance fee for the car is 40K. Quite a lot of people on weekends.",a year ago,2024-09-04 12:54:16.599891,3.0,Claire L,198,https://www.google.com/maps/contrib/116023533836466677784/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUNCdTh1cDJBRRAB,It's jusy sooooo blue. Great beach for a dip or just staring kn the blue.,a year ago,2024-09-04 12:54:16.602165,5.0,Mia Marina,864,https://www.google.com/maps/contrib/111751944960408981285/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSURlMWRmRU5BEAE,Wonderful and lovely beach,a year ago,2024-09-04 12:54:21.182871,5.0,Jotje lala tourism news,23,https://www.google.com/maps/contrib/114051575660743530560/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUNlLS1yMzNRRRAB,Beautifull beach in north sulawesi. Soft white sand so amazing,a year ago,2024-09-04 12:54:25.848552,5.0,ronny tr,189,https://www.google.com/maps/contrib/108441104500116273322/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNlNXVUVEFREAE,Isn't this heaven?,a year ago,2024-09-04 12:54:25.850547,5.0,ハニフ,20,https://www.google.com/maps/contrib/111106855803625704075/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUN1M2RpOXFRRRAB,"Indo-style pantai. Be sure to check it out. Or the art and manner of defiling beautiful places... It's sad... As for the corals, it's pathetic. No accommodation here. In short, very disappointed...",2 years ago,2024-09-04 12:54:30.591011,2.0,jacques Herisson,3,https://www.google.com/maps/contrib/115219533824843539075/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURtaWRtcjR3RRAB,"The almost-4-hour journey was worth it! The beach was natural and clean. The locals was friendly and helpful. The nearby changing room / toilet was appropriately clean, and the fees was reasonably cheap. We paid 40k for the entrance ticket (one car, passengers not counted), 150k for a booth and benches + umbrella to sit on the beach for the whole day (the booth was big), and 5k per person to use a shower. The snacks offered was cheap as well. However, it will get very crowded on holidays after 12 p.m. If possible, come earlier. A local said that the door is already opened at 6 a.m. (not tested, I arrived at around 10).",2 years ago,2024-09-04 12:54:59.443804,5.0,DS L,126,https://www.google.com/maps/contrib/107513143514822747365/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNHZ2REc0JREAE,Beauty 🥰👍 …,2 years ago,2024-09-04 12:55:09.430354,5.0,Desty Ardini,54,https://www.google.com/maps/contrib/115132661351231129910/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNHNVAtMEtREAE,A very beautiful beach,2 years ago,2024-09-04 12:55:14.467550,5.0,Kenjiro Bawole 5A,11,https://www.google.com/maps/contrib/101560442089758177384/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUQ2MzZILWN3EAE,Good place to relax,2 years ago,2024-09-04 12:55:14.472539,5.0,Tonny Hanif,52,https://www.google.com/maps/contrib/107109510657751849265/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSURxaW9qUUJnEAE,The beach is pretty clean. The donut and banana boat are super thrilling!,3 years ago,2024-09-04 12:55:19.412061,5.0,Agnes Riska Pravita,18,https://www.google.com/maps/contrib/104719703499063232894/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUNxNmV6OG9nRRAB,Nice beach... white sands...,3 years ago,2024-09-04 12:55:24.635827,5.0,Henry Palandeng,176,https://www.google.com/maps/contrib/114812339307995848893/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUN5OEsyRFRBEAE,It's closed due to Covid. Plz check before you go,3 years ago,2024-09-04 12:55:40.428402,3.0,Indo Review,15,https://www.google.com/maps/contrib/104257547978321386203/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURTaWZqMTBnRRAB,I really love beach and never get bored looking at it. This place has an amazing view. I want to come back here again someday. 😊 …,3 years ago,2024-09-04 12:55:40.433883,5.0,Ivana Margrethesa,0,https://www.google.com/maps/contrib/101513982652802263701/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNTd0lQWllREAE,very good beach,3 years ago,2024-09-04 12:55:45.498184,4.0,wawan hermawan,160,https://www.google.com/maps/contrib/108526357585252239941/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUNpNmJEY2dnRRAB,The wave of the sea help people get some fun,3 years ago,2024-09-04 12:55:50.637990,5.0,Mardani Baksh,27,https://www.google.com/maps/contrib/113008456505188142932/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNpN3Y2T0V3EAE,Nice beach with white sand. IDR 20.000 Paid for 3 person & car park in regular day. We got a bright full rainbow. Will be back for sunrise.,3 years ago,2024-09-04 12:55:56.052289,5.0,C W,328,https://www.google.com/maps/contrib/102914466900933551509/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURDNEtLRC1nRRAB,Good place to go. Akses bagus.,3 years ago,2024-09-04 12:56:34.612035,5.0,Bima Hein Valentino,31,https://www.google.com/maps/contrib/106669465508960181424/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUNDMzRMT21RRRAB,Beautiful beach. Very good sunrise here,3 years ago,2024-09-04 12:56:40.927189,5.0,Yves Vincent,60,https://www.google.com/maps/contrib/103823148597667779970/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUNDazZ2SnBRRRAB,a beach with beautiful white sand and spoil your eyes,4 years ago,2024-09-04 12:56:47.630521,5.0,Maykel Oley,19,https://www.google.com/maps/contrib/101422921026222631845/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNDX2F6Qk9nEAE,"What a view. Beautiful sky, the moon, and the wave complete my weekend perfectly. This is one of an amazing holiday in a new normal era.",4 years ago,2024-09-04 12:56:47.635509,5.0,Veronica S,77,https://www.google.com/maps/contrib/114391910987617782222/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUQ4NVluYVpREAE,Good beach,4 years ago,2024-09-04 12:56:54.488625,5.0,wiliam kurniawan liem,52,https://www.google.com/maps/contrib/111412980614823950628/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSURzdEluNll3EAE,The beach is so beautiful. It's as beautiful as the beach in Bali or Lombok. The water is so cold and fresh. The scenery is so beautiful. Perfect place to spend with our family.,4 years ago,2024-09-04 12:57:30.581475,5.0,Mirany Tendean,4,https://www.google.com/maps/contrib/106155680286687891920/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUNzbGJiNGpRRRAB,Good place for Vacation with Family. But the Wave so huge.. most of all.. Pall beach is so Beautiful.,4 years ago,2024-09-04 12:57:42.014890,4.0,Mahers Nikijuluw,15,https://www.google.com/maps/contrib/111342718210725668634/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNza2MtbmFREAE,"Hidden beach in Likupang, North of Sulawesi.",4 years ago,2024-09-04 12:57:53.957416,5.0,Vina Rental Mobil Manado,30,https://www.google.com/maps/contrib/107315056281839686390/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURZLXVQM3pBRRAB,"🏖Georgeous Beach👏 I forgot the enterence fee, but its reasonable price👌 No worry... ✔I ordered a place to sit for about 50k rupiah, it can be used for 5-6 person, if you want to take a bath you must pay 5k rupiah. ✔The atmosphere was great, full recharge of vitamin Sea💕 The blue crystal water was amazing, the sand was white and smooth like a flour🤩 ✔The service pretty good👌",4 years ago,2024-09-04 12:57:53.959396,5.0,Shieby Arantina Malo Umbu,347,https://www.google.com/maps/contrib/100167326959351135992/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNzd2RDb09nEAE,Recommended place for tourism,4 years ago,2024-09-04 12:57:53.961160,5.0,tisien cN,11,https://www.google.com/maps/contrib/115230608021605068021/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNzenZfa0pnEAE,great beach. the sea looks so blue and clean.,4 years ago,2024-09-04 12:57:53.966189,4.0,Andi Adhyaksa,27,https://www.google.com/maps/contrib/102134435727962502624/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUNzbEp2TTJBRRAB,"Love it. Great view, nice foods.",4 years ago,2024-09-04 12:58:05.350615,5.0,Alain Chen (Allen Selects),73,https://www.google.com/maps/contrib/105874432122011465243/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURNdV95eG1nRRAB,Good place,4 years ago,2024-09-04 12:58:11.817822,4.0,Titien Prihandinie Hermawan,1,https://www.google.com/maps/contrib/103477317222808239609/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURNcThic2xnRRAB,Beuatiful beach,4 years ago,2024-09-04 12:58:18.181295,5.0,Listiani Olivia Ladi,0,https://www.google.com/maps/contrib/102667090236401492749/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSURNM2VTS0dnEAE,Good beach,4 years ago,2024-09-04 12:58:18.190842,5.0,fonny zhu,44,https://www.google.com/maps/contrib/113303005175895912180/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURNbHFXRG5BRRAB,Serene white sand beach....,4 years ago,2024-09-04 12:58:37.981859,4.0,Primo Yves Zane,25,https://www.google.com/maps/contrib/115894627135780417861/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURNMnF2ZHFRRRAB,One of the best beach ever,4 years ago,2024-09-04 12:58:37.985659,5.0,Farrel Ray,2,https://www.google.com/maps/contrib/115807558644858663570/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSURNMnZxU0Z3EAE,"Get in there, pay 15K IDR for 1 Car. Pay 75K IDR for 1 Cottage. You can get more cheap than that if you can local language. The view is incredible with white sand, some sport activity such as banana boat, snorkeling (bring ur own snorkle)",4 years ago,2024-09-04 12:58:37.986657,5.0,Andrea Patrick,40,https://www.google.com/maps/contrib/110210329117008542353/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURNcXVMTHFRRRAB,White sand ...,4 years ago,2024-09-04 12:58:44.806501,3.0,Hans Smith,36,https://www.google.com/maps/contrib/105325911904619074400/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURNZ29UNDFBRRAB,"Always come to this place because the beach is clean and the scenery is beautiful. However, the facilities and toilet need to be improved.",4 years ago,2024-09-04 12:58:44.810491,5.0,Donald Parengkuan,351,https://www.google.com/maps/contrib/113185494810211437115/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURNM00yM213RRAB,cool place with white sand and clean beach...👍👍👍👍 …,4 years ago,2024-09-04 12:58:44.819031,5.0,Beni Patrison Limbong,72,https://www.google.com/maps/contrib/112761796235410038207/reviews?hl=en,NULL,en
Pantai Paal,ChRDSUhNMG9nS0VJQ0FnSURNc1BkUBAB,Very good view but need more improve public facility and information.. need more crafting for merchandise,4 years ago,2024-09-04 12:58:52.535979,5.0,sammy suyanto,23,https://www.google.com/maps/contrib/106546759863537023536/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUQwaDhMUVFBEAE,"Let the place describe it for you, it was beautiful, crowded on holiday.",4 years ago,2024-09-04 12:59:11.401548,5.0,Rico Giamto,22,https://www.google.com/maps/contrib/116249255435832954468/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUQwcGJxam5BRRAB,"I went here in August 2016, access road to the beach is quite small. If you want to enjoy the beach, better to visit on weekdays. It is very quiet, you will enjoy  it like your own private beach. …",4 years ago,2024-09-04 12:59:18.921694,3.0,Ucik Ucik,50,https://www.google.com/maps/contrib/100985162567309691701/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURRcF9xTzlnRRAB,is wonderful place in north sulawesi,4 years ago,2024-09-04 12:59:26.061767,5.0,brian gamaliel,78,https://www.google.com/maps/contrib/107152158141664900041/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUQwb1pEZnlnRRAB,"It’s very beautiful, this is a local beach, there are no tourists from other countries here. The only thing is a little dirty and there are quite large jellyfish. So far we have only been lucky to notice the dead. You shouldn't go far to swim; it's better to lie on the beach and be washed by the waves. The sea draws you in quite nicely and there are jellyfish. However, the place is amazing, picturesque and quiet. I recommend",4 years ago,2024-09-04 12:59:26.065294,5.0,Kuro san,40,https://www.google.com/maps/contrib/104454238303319522197/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUMwcjdQNFdREAE,Nice beach and natural,4 years ago,2024-09-04 12:59:45.529892,5.0,Brian Bee,8,https://www.google.com/maps/contrib/112825015284688156769/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUMwNS03N19nRRAB,"Should be more builds some shelter,and clean the beach from trash.",4 years ago,2024-09-04 12:59:45.532882,4.0,Nyandasto Bulubuluayang,3,https://www.google.com/maps/contrib/103264519597785882854/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUMwMWFuU3hRRRAB,Starting to get polluted with plastics.,4 years ago,2024-09-04 12:59:59.126884,4.0,monalisa Tatoda,185,https://www.google.com/maps/contrib/109548579441881652292/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUMwNnZTOGhnRRAB,Nice beach..,4 years ago,2024-09-04 13:00:06.289812,5.0,stevans gocar,5,https://www.google.com/maps/contrib/103851185433508130272/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUMwNk9mczB3RRAB,High and low tight this beach is awesome.,4 years ago,2024-09-04 13:00:19.738769,5.0,Meldian musa,241,https://www.google.com/maps/contrib/118353064699631037106/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUMwZ0pISy1RRRAB,"Beautiful place to go to, the road is under construction to widen the road as of this review, white beach with clear water. One hour trip from manado town. A must visit for manado recreation.",4 years ago,2024-09-04 13:00:19.745311,5.0,Ridham Ismu,4,https://www.google.com/maps/contrib/100827351823477632647/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSURVdDRQSlB3EAE,"Beautiful beach, clean, only locals clear Blue water",4 years ago,2024-09-04 13:00:26.679433,5.0,patrick neyland,0,https://www.google.com/maps/contrib/117690911848015165365/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURVLTczdHRBRRAB,Nice place and beautiful view,4 years ago,2024-09-04 13:00:26.682953,5.0,wilson kamarudin,0,https://www.google.com/maps/contrib/118041360691597674733/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSURVb2VId0V3EAE,a very attractive beach with wonderful nature gradations,5 years ago,2024-09-04 13:00:33.807535,5.0,Jodhy Pradikta,33,https://www.google.com/maps/contrib/115408099281869025194/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURVcnF6dl93RRAB,A beautiful place at the edge of K island,5 years ago,2024-09-04 13:00:33.811528,4.0,Bifa Rajendra,0,https://www.google.com/maps/contrib/105588409741625922702/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSURVM09PYU1BEAE,Sunbathing... it's clear,5 years ago,2024-09-04 13:00:40.828224,5.0,virlia lie,21,https://www.google.com/maps/contrib/103654196361716593292/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURVM003TG5nRRAB,Love the view!,5 years ago,2024-09-04 13:00:47.899298,5.0,Denada Putri Supit,0,https://www.google.com/maps/contrib/106735076723383699221/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNVaDk3OE13EAE,Nice beach,5 years ago,2024-09-04 13:00:55.460549,5.0,Stenly Bungkaes,1,https://www.google.com/maps/contrib/109953781479485460898/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSUNVZ3NhVl93RRAB,"Beautiful place; it has toilet, place for wash after swimming; banana boat also",5 years ago,2024-09-04 13:01:11.225863,5.0,Elmys Noveyva,8,https://www.google.com/maps/contrib/115510722992575788386/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSUNBdDUyWkhnEAE,"White sand, clean beach.. so pretty",5 years ago,2024-09-04 13:01:18.830278,5.0,Elli W,20,https://www.google.com/maps/contrib/103268423223700301796/reviews?hl=en,NULL,en
Pantai Paal,ChZDSUhNMG9nS0VJQ0FnSURBcUpIZlJREAE,"Nice view,  clean beach",5 years ago,2024-09-04 13:01:28.799536,5.0,Daniel Jacob,46,https://www.google.com/maps/contrib/106855688587955533030/reviews?hl=en,NULL,en
Pantai Paal,ChdDSUhNMG9nS0VJQ0FnSURrejVHNGhBRRAB,"Ticket Entry for 1 car IDR 10.000 NICE BEACH.... Clean..., Good Ocean 👍 For rent Mini aula IDR 200,000 …",5 years ago,2024-09-04 13:01:28.801498,4.0,Fhunhy Lolowang,86,https://www.google.com/maps/contrib/104234770123236531714/reviews?hl=en,NULL,en
